Provincia,Periodo,Media_tmed,Media_prec,Media_sol,Media_tmin,Media_tmax,Población,Latitud,Longitud
A coruna,2014-01-01,10.067727272727273,8.375462962962963,1.6012903225806452,7.825909090909091,12.305909090909092,246047,43.37012643,-8.39114853
A coruna,2014-02-01,9.557013574660633,8.672767857142857,2.766442953020134,6.594117647058823,12.52262443438914,246047,43.37012643,-8.39114853
A coruna,2014-03-01,11.561304347826086,2.472888888888889,5.590196078431372,7.530869565217391,15.593478260869565,246047,43.37012643,-8.39114853
A coruna,2014-04-01,13.873170731707317,2.61255230125523,4.896732026143791,10.282113821138212,17.458536585365856,246047,43.37012643,-8.39114853
A coruna,2014-05-01,14.216935483870968,2.1154471544715445,7.3040816326530615,10.041532258064517,18.396370967741937,246047,43.37012643,-8.39114853
A coruna,2014-06-01,17.347985347985347,3.165530303030303,7.23758389261745,13.244322344322343,21.446350364963504,246047,43.37012643,-8.39114853
A coruna,2014-07-01,18.77436823104693,2.005703422053232,8.038775510204083,14.99638989169675,22.554512635379062,246047,43.37012643,-8.39114853
A coruna,2014-08-01,18.574007220216608,1.8247232472324724,7.292903225806453,14.618050541516245,22.535018050541517,246047,43.37012643,-8.39114853
A coruna,2014-09-01,19.543525179856115,4.274418604651163,6.641935483870967,15.66906474820144,23.41906474820144,246047,43.37012643,-8.39114853
A coruna,2014-10-01,17.80971223021583,4.242436974789916,4.902614379084968,14.046043165467626,21.586379928315413,246047,43.37012643,-8.39114853
A coruna,2014-11-01,12.147081712062258,9.56851851851852,2.2895104895104894,9.414396887159533,14.878599221789884,246047,43.37012643,-8.39114853
A coruna,2014-12-01,9.88853046594982,2.139754098360656,1.976470588235294,7.369534050179211,12.403942652329748,246047,43.37012643,-8.39114853
A coruna,2015-01-01,9.250965250965251,4.936405529953917,2.437254901960784,6.38996138996139,12.111583011583011,246047,43.37012643,-8.39114853
A coruna,2015-02-01,8.714074074074075,4.526141078838174,2.9164473684210526,5.917407407407407,11.508148148148148,246047,43.37012643,-8.39114853
A coruna,2015-03-01,10.863636363636363,1.4600840336134453,5.483552631578948,7.286181818181818,14.443636363636363,246047,43.37012643,-8.39114853
A coruna,2015-04-01,14.043682310469313,3.8820408163265308,6.95741935483871,9.807220216606497,18.280505415162455,246047,43.37012643,-8.39114853
A coruna,2015-05-01,15.102592592592591,2.851931330472103,8.152903225806451,11.305925925925926,18.90037037037037,246047,43.37012643,-8.39114853
A coruna,2015-06-01,18.210074626865673,0.39053497942386833,8.62774193548387,13.54365671641791,22.88134328358209,246047,43.37012643,-8.39114853
A coruna,2015-07-01,19.40915750915751,0.7359504132231405,7.5206451612903225,15.133699633699633,23.68974358974359,246047,43.37012643,-8.39114853
A coruna,2015-08-01,18.615808823529413,4.018987341772152,5.932679738562092,14.86139705882353,22.36911764705882,246047,43.37012643,-8.39114853
A coruna,2015-09-01,16.770114942528735,2.893162393162393,6.890322580645162,12.595785440613026,20.94750957854406,246047,43.37012643,-8.39114853
A coruna,2015-10-01,15.337262357414447,5.1591928251121075,4.584313725490196,11.86235741444867,18.80950570342205,246047,43.37012643,-8.39114853
A coruna,2015-11-01,13.932727272727274,1.6426160337552742,3.718954248366013,10.851272727272727,17.017454545454545,246047,43.37012643,-8.39114853
A coruna,2015-12-01,12.694505494505494,4.900851063829787,2.881818181818182,9.844322344322345,15.544688644688645,246047,43.37012643,-8.39114853
A coruna,2016-01-01,10.523371647509578,11.927149321266969,1.7992907801418438,7.784291187739464,13.263218390804598,246047,43.37012643,-8.39114853
A coruna,2016-02-01,9.64595588235294,7.625738396624472,2.469281045751634,6.844117647058823,12.447058823529412,246047,43.37012643,-8.39114853
A coruna,2016-03-01,9.908661417322836,6.648888888888889,4.747967479674797,6.340551181102362,13.470078740157481,246047,43.37012643,-8.39114853
A coruna,2016-04-01,11.357707509881424,4.791235059760956,6.1499999999999995,7.5699604743083,15.136758893280632,246047,43.37012643,-8.39114853
A coruna,2016-05-01,14.326530612244898,3.8016597510373447,6.222131147540984,10.619183673469387,18.038775510204083,246047,43.37012643,-8.39114853
A coruna,2016-06-01,17.182978723404254,1.560077519379845,7.47016129032258,13.299148936170214,21.062978723404257,246047,43.37012643,-8.39114853
A coruna,2016-07-01,20.18847926267281,0.06853448275862069,9.887096774193548,15.464516129032258,24.91428571428571,246047,43.37012643,-8.39114853
A coruna,2016-08-01,20.284188034188034,0.6158333333333333,9.85725806451613,15.128632478632479,25.43717948717949,246047,43.37012643,-8.39114853
A coruna,2016-09-01,18.305857740585775,2.3393939393939394,6.728925619834711,13.829707112970713,22.784518828451883,246047,43.37012643,-8.39114853
A coruna,2016-10-01,15.858447488584474,2.2607929515418506,6.054838709677419,11.70593607305936,20.01780821917808,246047,43.37012643,-8.39114853
A coruna,2016-11-01,11.663346613545817,4.222983870967742,3.95,8.305976095617531,15.020717131474102,246047,43.37012643,-8.39114853
A coruna,2016-12-01,11.59426523297491,1.437593984962406,4.790322580645161,8.155555555555555,15.03620071684588,246047,43.37012643,-8.39114853
A coruna,2017-01-01,9.011913357400722,2.6022900763358776,3.983739837398374,5.719133574007221,12.300361010830324,246047,43.37012643,-8.39114853
A coruna,2017-02-01,10.58339483394834,6.90190114068441,3.6282258064516126,7.405535055350554,13.756826568265682,246047,43.37012643,-8.39114853
A coruna,2017-03-01,11.63639705882353,4.594007490636704,4.807438016528926,8.034558823529412,15.238602941176469,246047,43.37012643,-8.39114853
A coruna,2017-04-01,13.712773722627738,0.5241758241758242,8.890243902439025,8.735401459854014,18.67846715328467,246047,43.37012643,-8.39114853
A coruna,2017-05-01,16.54672131147541,3.259349593495935,6.383064516129032,12.279098360655738,20.815573770491802,246047,43.37012643,-8.39114853
